0.2	1020.83793	-14.56871	303.27294	0.42376	0.05992	-0.44011	0.42915	0.9999699516	0.007688817401	0.0009889312613	-0.007681288833	0.9999430895	-0.007403754504	-0.001045801097	0.007395935766	0.9999721028
0.21	1020.83501	-14.57119	303.27954	0.42318	0.05941	-0.43926	0.40727	0.9999700747	0.007673907193	0.0009802181111	-0.00766645405	0.9999432788	-0.007393549258	-0.001036899923	0.007385813207	0.9999721869
0.22	1020.83547	-14.57991	303.27072	0.42126	0.06678	-0.44178	0.40153	0.9999695949	0.007718799852	0.001108774941	-0.007710433932	0.9999431803	-0.007361075722	-0.001165530611	0.007352302772	0.9999722922
0.23	1020.85159	-14.57411	303.28147	0.42268	0.07123	-0.43583	0.41054	0.9999702967	0.007615559057	0.001187013369	-0.007606589246	0.9999437894	-0.00738633359	-0.001243197706	0.007377085068	0.9999720161
0.24	1020.85539	-14.58958	303.29183	0.42609	0.07168	-0.44053	0.40205	0.9999696596	0.007697713896	0.001193802857	-0.007688617183	0.9999427195	-0.007446003652	-0.001251051681	0.007436599044	0.9999715655
0.25	1020.85101	-14.60597	303.27545	0.4256	0.06376	-0.43156	0.40905	0.9999710144	0.007540129766	0.001056810807	-0.007532067036	0.9999439837	-0.007436223901	-0.001112821701	0.007428048387	0.9999717925
0.26	1020.8506	-14.59708	303.28022	0.42925	0.06339	-0.42594	0.39846	0.9999717555	0.007442066697	0.001050608754	-0.007433982392	0.9999442431	-0.00749977318	-0.001106363987	0.007491751146	0.9999713244
0.27	1020.85148	-14.59562	303.27125	0.42168	0.05333	-0.42974	0.39668	0.9999714391	0.007506954518	0.0008755330191	-0.007500304356	0.9999447392	-0.007366411917	-0.0009307839557	0.007359634762	0.9999724843
0.28	1020.85496	-14.58589	303.29381	0.41854	0.05877	-0.42135	0.41029	0.9999724338	0.007361174898	0.0009719558421	-0.007353874651	0.9999462248	-0.007312181452	-0.001025729822	0.007304832242	0.9999727933
0.29	1020.84233	-14.58834	303.28478	0.41242	0.05501	-0.41815	0.38933	0.9999729081	0.007304751097	0.0009075236367	-0.007298026118	0.9999474132	-0.007204839749	-0.000960105474	0.007198021425	0.999973633
0.3	1020.83343	-14.57111	303.31103	0.42046	0.05027	-0.41224	0.39238	0.9999737316	0.00720112783	0.0008245320301	-0.007194880462	0.9999471448	-0.00734446802	-0.0008773769024	0.007338342684	0.9999726891
0.31	1020.83658	-14.56035	303.33513	0.41001	0.04972	-0.40653	0.41063	0.999974452	0.007101255436	0.0008169603457	-0.007095224804	0.9999491809	-0.007161940187	-0.0008677775952	0.007155960697	0.9999740193
0.32	1020.82455	-14.53173	303.31506	0.41435	0.04492	-0.40165	0.40597	0.9999751219	0.007015543752	0.0007332673615	-0.007010055372	0.999949241	-0.007237026786	-0.0007840018197	0.007231706498	0.9999735435
0.33	1020.79305	-14.52747	303.35115	0.40338	0.02465	-0.39412	0.40392	0.9999762493	0.006881495741	0.0003817754735	-0.006878636766	0.9999515388	-0.007043043697	-0.0004302236473	0.007040250325	0.9999751246
0.34	1020.7909	-14.51634	303.31145	0.4016	0.02552	-0.38797	0.39267	0.9999769753	0.006774257694	0.0003979255494	-0.006771301482	0.9999524893	-0.007012040112	-0.0004454080104	0.007009184187	0.9999753362
0.35	1020.79095	-14.47386	303.3338	0.38173	0.02569	-0.39386	0.39915	0.9999762726	0.006876934271	0.0004025565506	-0.006874098963	0.9999541591	-0.00666532076	-0.0004483750698	0.006662395395	0.9999777055
0.36	1020.77473	-14.43622	303.35204	0.37826	0.03612	-0.39711	0.38866	0.9999757829	0.006934832246	0.0005846278684	-0.006930820126	0.9999541609	-0.00660604509	-0.0006304128841	0.00660183316	0.9999780089
0.37	1020.78408	-14.425	303.34515	0.36466	0.02861	-0.39831	0.4097	0.9999757115	0.006954802104	0.0004550721672	-0.006951764083	0.9999555611	-0.006367792107	-0.0004993386782	0.006364473889	0.9999796219
0.38	1020.77819	-14.40636	303.36191	0.37065	0.0214	-0.39586	0.41553	0.9999760628	0.006911276967	0.000328789243	-0.006909004928	0.999955192	-0.006471443816	-0.0003735004512	0.006469017301	0.9999790059
0.39	1020.7844	-14.41586	303.35762	0.37336	0.01603	-0.3922	0.42795	0.9999765327	0.006846805606	0.0002351587703	-0.006845127602	0.9999553284	-0.006518077576	-0.0002797762754	0.006516314923	0.9999787295
0.4	1020.7803	-14.39731	303.38353	0.36263	0.01275	-0.39264	0.41072	0.9999764945	0.006854078252	0.0001791480696	-0.006852806968	0.9999564815	-0.006330421522	-0.0002225294778	0.006329045055	0.9999799466
0.41	1020.76886	-14.41829	303.40156	0.36178	0.00836	-0.38522	0.39318	0.9999773877	0.006724093946	0.0001034509468	-0.00672330662	0.9999574578	-0.006315048473	-0.0001459095249	0.006314210143	0.9999800545
0.42	1020.76641	-14.48416	303.41493	0.37476	0.00738	-0.37986	0.41961	0.9999780146	0.006630459777	8.54E-05	-0.006629759074	0.9999566269	-0.00654145945	-0.0001288052984	0.006540749213	0.9999786008
0.43	1020.7779	-14.53783	303.44578	0.3691	0.00214	-0.36937	0.40605	0.9999792193	0.00644678484	-4.18E-06	-0.006446677999	0.9999584692	-0.006442072627	-3.74E-05	0.006441965708	0.9999792496
0.44	1020.79959	-14.63891	303.46962	0.3943	0.002	-0.3593	0.41199	0.9999803369	0.006271018622	-8.25E-06	-0.006270926898	0.9999566568	-0.006881862499	-3.49E-05	0.006881778916	0.9999763197
0.45	1020.87005	-14.69394	303.5028	0.39687	0.00032	-0.35473	0.40176	0.9999808345	0.006191057066	-3.73E-05	-0.006191166903	0.9999568454	-0.006926534638	-5.59E-06	0.006926632813	0.9999760106
0.46	1020.92967	-14.78233	303.56972	0.4257	0.0262	-0.35358	0.41168	0.9999808541	0.006174323075	0.0004114049213	-0.006171095355	0.9999533368	-0.007432478612	-0.0004572762481	0.007429797491	0.9999722941
0.47	1021.03761	-14.89125	303.58176	0.44689	0.0373	-0.3312	0.41926	0.9999830809	0.005785399992	0.0006058913804	-0.005780497065	0.9999528464	-0.007803255536	-0.000651007765	0.007799621159	0.9999693706
0.48	1021.15986	-15.03043	303.64952	0.46703	0.05691	-0.32072	0.41403	0.9999838401	0.005605500898	0.000947591517	-0.005597587984	0.9999510676	-0.008156552957	-0.000993266714	0.008151116921	0.9999662858
0.49	1021.29447	-15.22774	303.6703	0.50885	0.06992	-0.30341	0.41558	0.9999852343	0.00530610752	0.001173239574	-0.005295474791	0.9999464852	-0.008887328627	-0.00122033391	0.008880984538	0.9999598186
0.5	1021.40464	-15.38814	303.74374	0.53593	0.10246	-0.28335	0.42246	0.9999861727	0.004961880445	0.001741906254	-0.00494536237	0.9999439435	-0.009362335522	-0.001788263398	0.009353591708	0.9999546552
0.51	1021.54073	-15.52967	303.82636	0.56917	0.11998	-0.27473	0.41989	0.9999863118	0.004815489523	0.00204628564	-0.004794914167	0.9999390644	-0.009943653216	-0.002094044506	0.009933705342	0.9999484669
0.52	1021.68871	-15.71593	303.88215	0.60955	0.13491	-0.25852	0.4249	0.9999870487	0.004536803815	0.002306463495	-0.004511997365	0.9999331184	-0.01064896896	-0.002354621518	0.01063842428	0.9999406381
0.53	1021.8619	-15.89085	303.93963	0.63073	0.16417	-0.23869	0.44959	0.9999872176	0.004197203174	0.002819245867	-0.004165897241	0.9999306008	-0.01101993322	-0.002865303112	0.01100804767	0.9999353044
0.54	1022.00842	-16.0859	304.0262	0.65405	0.20464	-0.2221	0.4351	0.9999861086	0.003916884176	0.003527125622	-0.003876341836	0.9999271752	-0.01142883635	-0.003571634188	0.01141500524	0.999928468
0.55	1022.19161	-16.29869	304.08553	0.6857	0.24005	-0.19017	0.43995	0.9999857152	0.00336898796	0.004149606547	-0.003319057414	0.9999227135	-0.0119812759	-0.004189650612	0.01196733197	0.9999196117
0.56	1022.369	-16.51658	304.14847	0.71815	0.26006	-0.15153	0.44114	0.999986202	0.002701375692	0.004505367316	-0.00264466709	0.999917802	-0.01254571303	-0.004538887668	0.01253362473	0.9999111494
0.57	1022.5466	-16.79839	304.24989	0.78012	0.27334	-0.11433	0.46183	0.9999866295	0.002060202276	0.004743044872	-0.001995410902	0.999905188	-0.01362473343	-0.004770664881	0.01361508693	0.9998959297
0.58	1022.74655	-17.08306	304.4037	0.82715	0.26931	-0.06815	0.4529	0.999988246	0.00125717151	0.004682665015	-0.001189428465	0.9998950077	-0.01444156943	-0.004700328901	0.01443582999	0.9998847502
0.59	1022.96327	-17.44719	304.49495	0.87699	0.28594	-0.00379	0.47032	0.9999875448	0.0001425247805	0.004988976695	-6.61E-05	0.9998828527	-0.01530609538	-0.004990573747	0.01530557474	0.9998704084
0.6	1023.1706	-17.77127	304.61639	0.9025	0.28983	0.06199	0.49264	0.9999866206	-0.001002119598	0.005074877126	0.00108191555	0.9998754472	-0.0157454637	-0.005058466198	0.01575074363	0.9998631536
0.61	1023.35673	-18.14268	304.64741	0.94287	0.33105	0.14187	0.49917	0.9999802424	-0.002380683526	0.005817825564	0.002476054748	0.9998617703	-0.01644108809	-0.00577788034	0.01645516851	0.9998479102
0.62	1023.63305	-18.56084	304.65409	1.04257	0.38865	0.22742	0.4653	0.9999691168	-0.003845139594	0.006854214758	0.003969126047	0.9998270661	-0.0181682123	-0.00678317012	0.01819485645	0.9998114501
0.63	1023.86275	-18.92306	304.83547	1.11097	0.44182	0.29569	0.458	0.9999569524	-0.005010262789	0.007809645995	0.005160587722	0.9997994756	-0.01934882348	-0.00771113728	0.01938829293	0.9997822925
0.64	1024.10993	-19.30921	305.05544	1.2364	0.50288	0.35579	0.44626	0.9999422037	-0.006018842886	0.008908576	0.006209427861	0.9997490773	-0.0215226718	-0.008776799056	0.02157674503	0.9997286691
0.65	1024.36103	-19.68784	305.24791	1.35277	0.55841	0.40129	0.42599	0.9999279816	-0.006771745048	0.009908329314	0.007003441866	0.9996983816	-0.02353927864	-0.009745938786	0.02360697579	0.9996738105
0.66	1024.57387	-20.04597	305.36022	1.42855	0.58515	0.44957	0.42035	0.999917068	-0.007589361536	0.01040474128	0.007845987014	0.9996604152	-0.02484944308	-0.01021261658	0.02492901774	0.9996370574
0.67	1024.82757	-20.43528	305.45974	1.48043	0.60157	0.50442	0.43124	0.9999061311	-0.008529496294	0.01072272039	0.008803190847	0.9996298555	-0.02574210113	-0.01049918428	0.0258340789	0.9996111081
0.68	1025.02508	-20.79534	305.55342	1.49709	0.60125	0.54916	0.45326	0.9998990108	-0.00930708669	0.01073994217	0.009583975655	0.9996153641	-0.02602443495	-0.01049359953	0.02612473811	0.9996036127
0.69	1025.23388	-21.14523	305.63462	1.53411	0.59245	0.58573	0.47901	0.9998942898	-0.009942265507	0.01060945644	0.01022219246	0.9995921589	-0.02666500707	-0.01034001889	0.02677064022	0.9995881236
0.7	1025.42555	-21.41757	305.74706	1.58873	0.62337	0.61142	0.48761	0.9998838806	-0.01036536634	0.01117069896	0.01067045801	0.9995618908	-0.02760738464	-0.01087964432	0.02772337536	0.9995564255
0.71	1025.61104	-21.68821	305.92079	1.65873	0.68002	0.62962	0.43835	0.9998691956	-0.01064059388	0.0121807022	0.01098794693	0.9995243919	-0.0288141455	-0.01186830934	0.02894421739	0.999510568
0.72	1025.79334	-21.89814	306.10529	1.72523	0.7187	0.65159	0.41705	0.9998566692	-0.01098938006	0.01287923004	0.01137125108	0.9994863587	-0.02996186695	-0.01254335239	0.03010402545	0.9994680645
0.73	1025.93662	-22.10171	306.29482	1.76792	0.74133	0.67553	0.39598	0.9998467988	-0.01138520436	0.01329496401	0.01178896268	0.9994592259	-0.03069651541	-0.01293828834	0.0308485465	0.9994403273
0.74	1026.00971	-22.25481	306.45463	1.76771	0.70233	0.70205	0.38146	0.9998498096	-0.01186885688	0.01262887799	0.01225185688	0.9994537043	-0.03069503078	-0.01225766396	0.03084514788	0.9994490115
0.75	1026.09238	-22.37714	306.59162	1.74123	0.62125	0.72278	0.41132	0.9998616548	-0.01227929827	0.01122007648	0.01261381467	0.9994628796	-0.03024638919	-0.01084264552	0.03038373271	0.9994794975
0.76	1026.15425	-22.42257	306.77551	1.67276	0.53174	0.74196	0.4202	0.9998730935	-0.01267288067	0.009653750692	0.01294872534	0.9994935496	-0.02906845043	-0.009280480542	0.02918976522	0.9995308051
0.77	1026.19524	-22.46826	306.94121	1.6233	0.43482	0.77988	0.42164	0.9998785714	-0.01339062963	0.007970795288	0.01361066152	0.9995090063	-0.02822226301	-0.007588967807	0.02832732381	0.9995698927
0.78	1026.14737	-22.38517	307.1406	1.59019	0.35855	0.79781	0.41492	0.9998834784	-0.01374495776	0.006641217483	0.01392368871	0.9995203933	-0.02766069773	-0.006257837189	0.0277499449	0.9995953081
0.79	1026.09866	-22.27561	307.29727	1.53625	0.27462	0.82592	0.39502	0.99988462	-0.01428085876	0.005177229129	0.01441435857	0.9995385581	-0.02673755867	-0.00479300484	0.02680910013	0.9996290808
0.8	1026.04803	-22.15497	307.43899	1.49267	0.18724	0.84242	0.37515	0.9998865736	-0.0146123661	0.003649472234	0.01470239444	0.9995538667	-0.02599821311	-0.003267948675	0.0260489202	0.9996553277
0.81	1025.9423	-21.9516	307.51997	1.43238	0.07988	0.84647	0.3986	0.9998898993	-0.0147336884	0.001762867385	0.01477313675	0.9995789426	-0.02497382539	-0.001394168555	0.02499711884	0.999686551
0.82	1025.83805	-21.70118	307.54213	1.3623	-0.04683	0.84102	0.39454	0.9998919378	-0.01469332182	-0.0004680572247	0.01467803607	0.9996093665	-0.02378381255	0.0008173375977	0.02377437226	0.9997170156
0.83	1025.70406	-21.37543	307.6351	1.26421	-0.17275	0.82786	0.41226	0.9998910719	-0.01451137671	-0.002695230917	0.01444831433	0.999651267	-0.02210408565	0.003015051715	0.02206273635	0.9997520418
0.84	1025.53119	-21.03694	307.72126	1.12507	-0.30827	0.79843	0.40062	0.9998884337	-0.01403772642	-0.005105132768	0.01393457964	0.9997086693	-0.01970796639	0.005380300527	0.01963462976	0.9997927454
0.85	1025.28652	-20.69012	307.80572	1.00811	-0.42649	0.77556	0.42121	0.9998806874	-0.01366451701	-0.007203606514	0.0135352872	0.9997518451	-0.01769305737	0.007443585987	0.01759344349	0.9998175152
0.86	1025.03749	-20.20712	307.88819	0.87014	-0.53923	0.7526	0.44066	0.9998694501	-0.0132763638	-0.00920983233	0.01313438853	0.9997965479	-0.01530851568	0.009411199994	0.01518555164	0.9998404014
0.87	1024.68278	-19.66279	308.09264	0.70903	-0.66825	0.72939	0.52709	0.999850963	-0.0128732504	-0.01150353286	0.01272904738	0.9998405722	-0.01252204577	0.01166289831	0.01237375051	0.9998554231
0.88	1024.31367	-19.15026	308.15292	0.57307	-0.80089	0.70643	0.50071	0.9998263067	-0.0124683919	-0.01385263648	0.01232801258	0.9998722533	-0.010173357	0.01397771225	0.01000081448	0.9998522927
0.89	1023.851	-18.58545	308.0973	0.43782	-0.98732	0.68666	0.61522	0.9997797307	-0.01211550032	-0.0171378164	0.0119824117	0.9998974158	-0.007847272567	0.01723113197	0.007640191682	0.999822342
0.9	1023.46746	-18.06923	308.1474	0.31377	-1.15482	0.66654	0.62127	0.999729234	-0.01174324274	-0.02008867469	0.01163069237	0.9999160558	-0.005710371283	0.02015404664	0.005475179913	0.9997818946
0.91	1023.03368	-17.48106	308.29837	0.18291	-1.31345	0.62791	0.61482	0.9996772215	-0.01103199301	-0.02288554118	0.01095599816	0.9999340524	-0.003443382932	0.02292201931	0.003191537535	0.9997321617
0.92	1022.62811	-16.87255	308.44223	0.03493	-1.48031	0.57285	0.6248	0.9996162977	-0.01001369857	-0.02582601804	0.00999461535	0.9999496759	-0.0008678941379	0.0258334092	0.0006094400086	0.999666076
0.93	1022.18178	-16.21233	308.58011	-0.1194	-1.61063	0.51453	0.63027	0.9995646114	-0.00892153178	-0.02812461391	0.008976574011	0.9999580326	0.001831433005	0.02810709441	-0.002083098298	0.9996027471
0.94	1021.84124	-15.50929	308.85606	-0.28537	-1.6394	0.4468	0.48156	0.9995602853	-0.00765546884	-0.02864663816	0.00779486015	0.9999583029	0.004757382168	0.02860902368	-0.004978586815	0.9995782798
0.95	1021.40303	-14.79405	309.09991	-0.44476	-1.70956	0.37978	0.46035	0.9995329382	-0.006396590974	-0.02988292187	0.006625412587	0.9999494395	0.00756453975	0.02983302371	-0.007758993329	0.9995247814
0.96	1021.00318	-14.04906	309.47827	-0.62652	-1.78343	0.32366	0.45314	0.9994996551	-0.005308266402	-0.03118111089	0.0056461663	0.9999261834	0.01075865151	0.03112169941	-0.01092932222	0.9994558468
0.97	1020.59819	-13.35538	309.78806	-0.81497	-1.88854	0.28162	0.50286	0.9994447545	-0.004445947877	-0.03302145189	0.00491250666	0.9998890675	0.01406129377	0.03295527296	-0.0142157044	0.9993557243
0.98	1020.17283	-12.62188	310.08006	-1.00996	-1.96762	0.22645	0.5719	0.9994025847	-0.003346487777	-0.03439875954	0.003949957495	0.999839229	0.0174903973	0.03433469781	-0.01761582191	0.9992551283
0.99	1019.7549	-11.94044	310.35393	-1.21707	-1.97618	0.14515	0.64982	0.9994020427	-0.001800323464	-0.03452992821	0.002531835993	0.9997730471	0.02115287305	0.03448400953	-0.02122764865	0.9991797836
1	1019.3502	-11.2348	310.79788	-1.42031	-1.89238	0.07209	0.58081	0.9994538254	-0.0004393138762	-0.03304327207	0.00125752132	0.9996930049	0.02474499146	0.03302225712	-0.02477302899	0.9991475504
1.01	1018.98427	-10.57191	311.13275	-1.60524	-1.79817	-0.002	0.56568	0.9995075625	0.0009139100252	-0.03136554304	-3.49E-05	0.999607526	0.02801415308	0.0313788353	-0.02799926354	0.9991153136
1.02	1018.51987	-9.77407	311.6019	-1.78381	-1.68081	-0.07719	0.49958	0.999568833	0.002259604903	-0.02927528373	-0.001346639588	0.999513259	0.03116779696	0.02933146116	-0.03111493518	0.9990853448
1.03	1018.12487	-9.11865	312.04498	-1.96269	-1.60831	-0.1269	0.47833	0.9996036031	0.003174764617	-0.02797422966	-0.002213948492	0.9994087608	0.03431074575	0.02806661874	-0.03423521158	0.999019627
1.04	1017.80113	-8.52928	312.48603	-2.16034	-1.57575	-0.13212	0.4511	0.9996191855	0.00334087404	-0.02739201674	-0.002305054962	0.9992842019	0.03775937695	0.02749855891	-0.03768185753	0.9989113609
1.05	1017.44075	-7.92997	312.89308	-2.36908	-1.53483	-0.12758	0.45579	0.9996387492	0.003331965349	-0.02666963021	-0.002225890344	0.9991403407	0.04139595282	0.0267846333	-0.04132163483	0.9987868171
1.06	1017.16404	-7.39038	313.26818	-2.56375	-1.50518	-0.106	0.44652	0.9996532435	0.003023156548	-0.02615823422	-0.001849409601	0.9989951868	0.04477941916	0.02626732528	-0.04471551432	0.9986543698
1.07	1016.94588	-6.89338	313.66869	-2.78294	-1.48571	-0.05721	0.44826	0.9996633243	0.002256172136	-0.02584855478	-0.0009981670251	0.9988188834	0.04857820401	0.02592762541	-0.04853604773	0.9984848573
1.08	1016.78093	-6.43132	314.13183	-2.95364	-1.43414	-0.00871	0.46525	0.9996867427	0.001441449171	-0.02498676972	-0.0001519705582	0.9986713471	0.05153171249	0.02502785132	-0.05151177255	0.9983587251
1.09	1016.67297	-6.00055	314.66892	-3.07313	-1.34782	0.01605	0.45093	0.9997232867	0.0009812895565	-0.02350291786	0.0002800478379	0.9985622359	0.05360394168	0.0235217272	-0.0535956907	0.9982856456
1.1	1016.65755	-5.71729	315.17518	-3.17014	-1.28043	0.0407	0.44999	0.9997500479	0.0005264895941	-0.02235094131	0.0007101715718	0.9984703462	0.05528529171	0.02234585924	-0.05528734603	0.9982204025
1.11	1016.73682	-5.45005	315.57016	-3.26647	-1.21964	0.06365	0.4004	0.9997728291	0.0001037240322	-0.02131383071	0.001110650161	0.9983760639	0.05695613619	0.02128512613	-0.05696686963	0.9981491468
1.12	1016.8926	-5.179	315.94287	-3.38749	-1.1364	0.07492	0.41505	0.9998024595	-0.0001334384335	-0.01987521587	0.001307343117	0.9982534321	0.05906247745	0.01983262125	-0.05907679394	0.998056411
1.13	1017.14345	-5.00614	316.24769	-3.498	-1.03614	0.07905	0.42147	0.9998355363	-0.0002737980377	-0.01813354115	0.001379456741	0.998137501	0.06098873754	0.01808306885	-0.06100372155	0.9979737214
1.14	1017.5111	-4.86644	316.51425	-3.61288	-0.93807	0.07933	0.41752	0.9998650167	-0.0003501592842	-0.01642637419	0.001384383686	0.9980130598	0.06299218969	0.01637167867	-0.0630064272	0.9978788295
1.15	1017.96648	-4.75805	316.87613	-3.68117	-0.81882	0.10966	0.43657	0.9998960525	-0.0009924599112	-0.01438399003	0.001913731446	0.9979367009	0.06417693194	0.01429061853	-0.064197788	0.9978348672
1.16	1018.5018	-4.69473	317.24288	-3.72643	-0.6609	0.13646	0.42485	0.999930638	-0.001626975069	-0.0116649967	0.002381515602	0.9978846992	0.06496503242	0.01153462524	-0.06498830669	0.9978193586
1.17	1019.11092	-4.6993	317.59309	-3.74681	-0.50418	0.17936	0.39127	0.9999563842	-0.002548704038	-0.008985201267	0.003130296236	0.9978594738	0.06531976495	0.00879948746	-0.06534504232	0.9978239296
1.18	1019.80795	-4.73499	317.82643	-3.77499	-0.36509	0.21199	0.39531	0.9999728542	-0.00327236962	-0.006601706947	0.003699839927	0.9978250246	0.06581437165	0.006371979446	-0.06583701033	0.997810045
1.19	1020.58802	-4.88868	318.08727	-3.80565	-0.22103	0.2653	0.39981	0.9999818391	-0.00436409062	-0.004156470346	0.004630307506	0.9977854172	0.06635375982	0.003857691677	-0.06637180051	0.9977875036
1.2	1021.46117	-5.03678	318.33242	-3.85024	-0.05637	0.30515	0.42918	0.9999853336	-0.005247763581	-0.0013392317	0.005325844457	0.9977291736	0.06714262014	0.0009838419406	-0.06714876794	0.9977424893
1.21	1022.38174	-5.14999	318.66964	-3.8783	0.14296	0.35906	0.41933	0.999977251	-0.006421147346	0.002065491277	0.006266718686	0.9976893183	0.06765169871	-0.00249512011	-0.06763721585	0.9977068615
1.22	1023.42724	-5.32468	319.02279	-3.85826	0.35265	0.4369	0.42799	0.9999519864	-0.008022126739	0.005627643958	0.007625125172	0.9977013983	0.06733332913	-0.006154864746	-0.06728718472	0.9977146648
1.23	1024.51484	-5.56959	319.47666	-3.8313	0.61397	0.51398	0.42327	0.9999023527	-0.009666451039	0.01009181345	0.008970007945	0.9977185458	0.06691219863	-0.01071559293	-0.06681514119	0.9977078295
1.24	1025.70612	-5.85475	319.95562	-3.74864	0.89653	0.60703	0.39897	0.9998214658	-0.01159472599	0.01491974812	0.010593177	0.9977936346	0.06554118881	-0.01564676183	-0.06537143993	0.9977383192
1.25	1026.93707	-6.16886	320.41055	-3.67451	1.1686	0.71814	0.39303	0.9997134784	-0.01381476046	0.01954772213	0.01253097246	0.99784946	0.06433840137	-0.02039450357	-0.06407501506	0.997736667
1.26	1028.18959	-6.49331	320.85776	-3.62493	1.47663	0.80727	0.38101	0.9995686963	-0.01568995558	0.02482431665	0.01408437459	0.9978773015	0.06358082744	-0.02576920247	-0.06320376982	0.9976678965
1.27	1029.52718	-6.81768	321.33895	-3.54135	1.76236	0.89474	0.41557	0.9994051077	-0.01748512265	0.02972711296	0.01560813779	0.9979391192	0.06224066456	-0.03075413458	-0.06173965319	0.9976183631
1.28	1030.8914	-7.09391	321.90435	-3.48275	2.08528	0.97741	0.42229	0.9991923698	-0.01923680599	0.03527822936	0.0170468989	0.9979701941	0.06135873975	-0.03638696758	-0.06070780017	0.9974921311
1.29	1032.26803	-7.41224	322.45913	-3.41525	2.38727	1.05701	0.40831	0.9989620919	-0.02089546885	0.04047367387	0.01843124809	0.9980083696	0.06032895989	-0.04165366717	-0.05952036365	0.9973576582
