0.9999482561825025	0.010043168876855545	0.0016185538246679565	-0.010021672048576498	0.9998680685988598	-0.012783250202372521	-0.0017467246271715723	0.012766368132583233	0.999916980952809
0.9999604037547282	0.008803162720594736	0.001302017202537859	-0.008782549384221155	0.9998478645313106	-0.015070322441529789	-0.0014344856202451268	0.015058290682965676	0.9998855885213631
0.9999627165454404	0.008560216316592583	0.001134995892670515	-0.00854694134132744	0.9999004577362703	-0.011226059527066137	-0.0012309804105446655	0.011215940237468573	0.9999363416597171
0.9999597803709944	0.008822741648555635	0.0016114807462127084	-0.008800172388039366	0.9998699691722552	-0.013513020144075094	-0.0017304930896602862	0.013498295347051475	0.9999073964204837
0.9999712102832964	0.007439188284376514	0.0014956878782197544	-0.007419491724048737	0.999890942305778	-0.012769284922033042	-0.0015905178767403338	0.01275782005410342	0.9999173507247242
0.9999834859690453	0.005179623279144958	0.0024898377220701324	-0.0051464128126776495	0.9999000974055231	-0.013164712058644041	-0.0025577772298640638	0.013151680923427245	0.9999102415039715
0.9999917453769224	0.0032012204018822973	0.002502272158439224	-0.003170549571326344	0.999920958440729	-0.012166531403389611	-0.002541022123494773	0.012158497395339434	0.9999228540980827
0.999993006717171	0.0023824695783345373	0.0028827687143135466	-0.002348502935396194	0.9999284524941612	-0.011729212530870893	-0.002910506951434748	0.01172236031438267	0.9999270549484824
0.999994905334859	0.0024032787849843458	0.002100846355227636	-0.002380446935496666	0.9999388049253424	-0.010803697370135706	-0.0021266820904671216	0.010798641375647068	0.9999394314495884
0.9999849806717283	0.005209986596656802	0.0017013143818091347	-0.005195290296916423	0.9999501117501989	-0.008531293541753228	-0.0017456774312169438	0.008522326585355124	0.9999621605640278
0.9999665607184272	0.008121360629414142	0.0009596595683229649	-0.008115164203281977	0.9999472671732271	-0.006293407880350017	-0.001010719997745507	0.006285409638335662	0.9999797358300639
0.9999679520867897	0.007943661304927565	0.000996516143657793	-0.007936098917482577	0.9999413036053634	-0.0073761560435233724	-0.0010550513370950073	0.007368011202425727	0.9999722992551329
0.999968258341026	0.007909904705597565	0.0009569315354412391	-0.007902764526641008	0.9999425018635465	-0.007248398423633297	-0.0010142106544603808	0.007240605942849717	0.9999732721439752
0.9999675793808759	0.007991421160921552	0.000988622769542645	-0.007984093999228083	0.9999421636821034	-0.007205798620899109	-0.0010461501628222583	0.007197671747324729	0.9999735491958047
0.9999683177069888	0.007897970776285627	0.0009927939724145363	-0.007890547316258106	0.9999424329170855	-0.007271183872642935	-0.0010501644178967427	0.007263119817050311	0.9999730717600442
0.9999690992385324	0.007791502184023179	0.0010454959562145461	-0.007783736072663146	0.9999435160681652	-0.007237273380648725	-0.001101826133843919	0.0072289118788021025	0.999973264048704
0.9999687217738158	0.007829992827378547	0.0011165511023898277	-0.0078217824386654	0.9999436513978465	-0.007177307895337369	-0.001172686455636354	0.007168349982073079	0.9999736194345386
0.9999692532878945	0.007785277096219077	0.0009391162790836345	-0.007778152051747794	0.9999426199660395	-0.0073659436674938135	-0.0009964083050862274	0.0073584125997315	0.9999724300872008
0.9999690722862654	0.0078001334549920075	0.0010061754469054	-0.007792462768558664	0.9999421485584076	-0.007414651738022193	-0.0010639525112841634	0.00740658183508715	0.9999720048834236
0.9999699515995129	0.007688817401166368	0.0009889312612834057	-0.007681288832819359	0.9999430894911562	-0.007403754503528701	-0.0010458010971628098	0.007395935765894548	0.9999721028279798
0.9999700747126619	0.007673907193081884	0.000980218111072527	-0.007666454050171933	0.9999432788471891	-0.007393549257909404	-0.0010368999228039372	0.007385813206715729	0.9999721869141289
0.999969594911257	0.0077187998515003565	0.0011087749406972073	-0.00771043393152483	0.9999431802721637	-0.007361075721592385	-0.001165530610593555	0.007352302771506649	0.9999722922073151
0.9999702966886129	0.0076155590568977105	0.0011870133690778592	-0.0076065892456055675	0.9999437893582581	-0.007386333589568094	-0.00124319770595993	0.007377085067873856	0.9999720161461346
0.9999696595574814	0.007697713896497838	0.0011938028573752798	-0.007688617182879115	0.9999427194571834	-0.007446003652154268	-0.0012510516814861546	0.007436599043946281	0.9999715655279153
0.9999710143769303	0.007540129766239806	0.001056810806839336	-0.007532067035953871	0.9999439837012207	-0.00743622390052832	-0.0011128217013902245	0.0074280483871038425	0.9999717924646774
0.9999717555333846	0.007442066697368477	0.0010506087535965168	-0.007433982392310952	0.9999442430996001	-0.007499773180488994	-0.0011063639871332176	0.00749175114642033	0.9999713244005991
0.9999714391300388	0.007506954517733761	0.0008755330191429154	-0.00750030435560874	0.9999447391781408	-0.007366411917158843	-0.0009307839556897161	0.0073596347619090405	0.9999724843301435
0.9999724338230305	0.007361174898477945	0.0009719558420740393	-0.007353874650695678	0.9999462248191313	-0.007312181452154931	-0.0010257298215315541	0.0073048322418383625	0.9999727932820232
0.9999729081391432	0.007304751097304874	0.0009075236367494707	-0.00729802611831429	0.9999474131667967	-0.007204839748950911	-0.0009601054740174117	0.00719802142523095	0.9999736329949108
0.9999737316074385	0.007201127830138372	0.0008245320301204397	-0.007194880462231651	0.9999471448454824	-0.007344468020349465	-0.0008773769024114828	0.007338342683586353	0.9999726890952719
0.9999744520471664	0.007101255435690723	0.0008169603456801199	-0.0070952248036721495	0.9999491809075816	-0.0071619401870183464	-0.0008677775951799662	0.007155960696799964	0.9999740192567761
0.999975121922958	0.007015543752396027	0.0007332673615455818	-0.00701005537153802	0.9999492409952533	-0.0072370267862393685	-0.0007840018196802208	0.007231706498122849	0.9999735435311634
