356.68064	2.71693	1.11114
356.77379	2.97886	1.18674
356.86926	3.20668	1.23822
356.93952	3.4118	1.30855
357.01929	3.57429	1.35998
357.09324	3.71724	1.40805
357.16067	3.88185	1.46048
357.23079	4.001	1.51633
357.29247	4.13868	1.5848
357.34279	4.26763	1.66908
357.37628	4.35974	1.76726
357.43581	4.4126	1.8832
357.46943	4.47974	1.99675
357.49807	4.55014	2.09042
357.50896	4.61303	2.18502
357.5347	4.67578	2.27153
357.53266	4.72661	2.34566
357.54561	4.77412	2.39763
357.54697	4.81508	2.44562
357.52689	4.84039	2.50806
357.50553	4.91315	2.5558
357.47917	5.00475	2.61564
357.43702	5.10456	2.68304
357.38874	5.17704	2.74134
357.31267	5.28467	2.81714
357.27282	5.34681	2.87304
357.27379	5.40911	2.93144
357.2232	5.46756	2.98687
357.12208	5.52693	3.02534
357.02396	5.64083	3.02631
356.93357	5.75947	3.03016
356.8527	5.89984	3.04248
356.80808	6.02069	3.06376
356.8003	6.13298	3.10171
356.76483	6.23882	3.15216
356.68182	6.30474	3.22778
356.61016	6.39074	3.27311
356.53976	6.44196	3.31197
356.50717	6.4992	3.33933
356.49135	6.54222	3.35071
356.49636	6.56951	3.37318
356.48639	6.56666	3.38011
356.38876	6.56118	3.38633
356.26384	6.53695	3.40754
356.13142	6.51812	3.40857
356.05055	6.48159	3.40366
356.01308	6.45401	3.39747
355.95404	6.44608	3.38589
355.83941	6.42623	3.38538
355.69565	6.3618	3.38687
355.5368	6.29917	3.37497
355.40175	6.26885	3.35166
355.29247	6.26571	3.30477
355.23766	6.3192	3.24645
355.15949	6.39818	3.17864
355.03064	6.48407	3.10214
354.87024	6.51649	3.02547
354.71402	6.57117	2.95218
354.56984	6.64177	2.87267
354.49115	6.75893	2.79328
354.46506	6.90751	2.69586
354.43904	7.05863	2.61073
354.34236	7.23233	2.54803
354.23464	7.43475	2.51363
354.1091	7.63695	2.48888
353.96261	7.88562	2.49591
353.8376	8.14111	2.51252
353.73797	8.44245	2.55022
353.60385	8.71528	2.61008
353.43752	8.99788	2.69773
353.24478	9.26547	2.78174
353.03868	9.51433	2.84099
352.85728	9.72241	2.88716
352.69072	9.96587	2.89487
352.54871	10.1569	2.88147
352.39925	10.35277	2.86184
352.27627	10.52863	2.83509
352.15499	10.68485	2.83252
352.04698	10.77781	2.81742
351.99172	10.82007	2.81522
351.94739	10.77304	2.81017
351.88435	10.65329	2.82207
351.8443	10.52321	2.83062
351.7893	10.41692	2.83185
351.74183	10.35409	2.84048
351.70897	10.32421	2.84461
351.69844	10.26538	2.85693
351.612	10.11424	2.85306
351.59273	9.91007	2.86266
351.51565	9.69959	2.86785
351.4667	9.49871	2.83393
351.45164	9.35276	2.7779
351.46288	9.19754	2.70054
351.46312	9.00395	2.60331
351.50136	8.76997	2.47438
351.51148	8.4975	2.32739
351.58198	8.19077	2.15202
351.68241	7.86528	1.96653
351.83106	7.50104	1.7748
352.00311	7.10771	1.59849
352.20585	6.68574	1.42205
352.39087	6.23827	1.27035
352.52705	5.7983	1.14275
352.66074	5.3688	1.01299
352.79503	4.93029	0.90157
352.92305	4.48022	0.78732
353.05593	4.00742	0.6818
353.17671	3.5264	0.58442
353.26166	3.09684	0.48877
353.33505	2.76502	0.43247
353.38131	2.4717	0.40157
353.41428	2.17943	0.41102
353.43448	1.89229	0.49731
353.45957	1.60945	0.61678
353.44771	1.37042	0.81509
353.45383	1.19984	1.08944
353.45064	1.02528	1.37751
353.49386	0.83636	1.67017
353.56352	0.61063	1.99538
353.68517	0.42853	2.35304
353.85913	0.35544	2.81321
354.02475	0.39854	3.37957
354.09072	0.42474	4.0365
354.0816	0.37414	4.77605
354.02951	0.16591	5.51189
354.01066	0.02614	6.16125
353.94939	0.04161	6.69759
353.9397	0.2366	7.0226
353.95206	0.55978	7.17397
353.98748	0.90027	7.15357
354.16522	1.20551	6.95397
354.34482	1.51984	6.63973
354.48746	1.86698	6.25305
354.62018	2.29597	5.89317
354.714	2.74342	5.56677
354.82545	3.15433	5.30792
354.91053	3.43642	5.11792
355.02347	3.56559	4.99589
355.14015	3.6017	4.91064
355.24533	3.64834	4.87313
355.34017	3.71011	4.85227
355.40916	3.8152	4.85739
355.48494	3.86982	4.64406
355.53836	3.87164	4.32267
355.57691	3.73322	4.14139
355.68788	3.46891	3.97403
355.72495	3.15142	3.84985
355.71827	2.90853	3.71448
355.66518	2.77613	3.56926
355.68144	2.70432	3.40049
355.76003	2.58871	3.21393
355.90997	2.41316	3.02841
356.0615	2.21445	2.82295
356.12867	2.02764	2.61732
356.09297	1.90849	2.44977
355.95261	1.84837	2.28901
355.74326	1.83502	2.18003
355.58522	1.84722	2.07117
355.50154	1.85564	1.98491
355.49406	1.8457	1.89398
355.48108	1.85164	1.83779
355.4098	1.9275	1.776
355.26651	2.05352	1.74491
355.05542	2.24971	1.72793
354.85609	2.47276	1.76666
354.69119	2.70731	1.8426
354.53348	2.88335	1.94841
354.38028	3.02221	2.06256
354.23127	3.11045	2.16704
354.0665	3.20124	2.24079
353.87462	3.31269	2.31009
353.68806	3.49964	2.35488
353.59168	3.69762	2.38654
353.54662	3.82202	2.39564
353.49253	3.86069	2.38042
353.44402	3.8064	2.34304
353.37369	3.72842	2.26016
353.25615	3.7008	2.15035
353.14045	3.71707	2.04479
352.94249	3.79022	1.93153
352.72346	3.83306	1.81107
352.44123	3.84577	1.67887
352.16435	3.83637	1.54191
351.91137	3.83593	1.38452
351.7442	3.85839	1.22296
351.64805	3.95949	1.06589
351.53026	4.10839	0.94378
351.43596	4.27732	0.85041
351.27889	4.4564	0.79709
351.16363	4.63003	0.79378
351.10821	4.80786	0.82825
351.1362	5.00926	0.89912
351.23552	5.27489	0.98224
351.35893	5.55384	1.057
351.47712	5.83649	1.13333
351.53713	6.05943	1.19301
351.59236	6.28685	1.23637
351.64564	6.50376	1.28486
351.70707	6.74924	1.32313
351.81594	7.03768	1.3608
351.89495	7.34906	1.38982
351.90701	7.62375	1.39332
351.87145	7.87013	1.40747
351.79927	8.07195	1.41663
351.63481	8.22594	1.46522
351.51291	8.38152	1.49426
351.38442	8.52965	1.52854
351.29217	8.69109	1.58838
351.23157	8.8426	1.66348
351.13413	8.98085	1.74736
351.05551	9.10621	1.86768
350.96063	9.20517	1.96783
350.86058	9.35576	2.13379
350.7872	9.40534	2.24049
350.75548	9.55731	2.37283
350.69475	9.72688	2.54331
350.67778	9.8521	2.64863
350.65792	10.0117	2.77199
350.64262	10.16286	2.87641
350.53233	10.29856	3.01879
350.50968	10.4384	3.11407
350.45559	10.56042	3.2245
350.40225	10.64188	3.33559
350.40911	10.73845	3.43359
350.29564	10.69255	3.53795
350.22266	10.76766	3.62253
350.17661	10.79905	3.63605
350.02102	10.84405	3.68215
349.86361	10.84426	3.71385
349.75346	10.86571	3.74773
349.66905	10.82362	3.7904
349.61398	10.75062	3.81035
349.56643	10.64159	3.82989
349.52	10.53123	3.82361
349.41764	10.4903	3.8167
349.36207	10.5017	3.79618
349.3726	10.54986	3.7701
349.33027	10.5564	3.72988
349.31967	10.50238	3.66325
349.27252	10.3574	3.57391
349.19261	10.18229	3.45792
349.1211	10.08807	3.30759
349.06578	10.05673	3.14714
349.05554	10.07195	2.99055
349.08215	10.08032	2.81521
349.10331	9.97848	2.65457
349.1252	9.82351	2.51146
349.20321	9.71474	2.39083
349.29757	9.60674	2.2442
349.41407	9.55722	2.1681
349.61467	9.60188	2.08542
349.81349	9.59753	2.02717
350.0331	9.58994	1.98337
350.20615	9.56252	1.95318
350.40865	9.50776	1.95699
350.67968	9.48401	1.97257
350.98512	9.4777	1.99425
351.31377	9.51746	2.0255
351.54919	9.50428	2.08782
351.78386	9.44513	2.09664
351.98269	9.4349	2.12848
352.2104	9.36617	2.11752
352.47298	9.2961	2.09677
352.75747	9.23725	2.07441
353.06704	9.21143	2.06678
353.3305	9.12406	2.0415
353.51252	9.14553	2.11508
353.68673	9.09804	2.15041
353.84986	8.99638	2.18079
354.0009	9.00967	2.26768
354.20274	9.00899	2.33614
354.30249	9.04748	2.51897
354.40979	9.09985	2.67318
354.41174	9.13725	2.84851
354.51592	9.32663	3.03281
354.51148	9.49581	3.25686
354.54426	9.64933	3.44452
354.56801	9.9125	3.69227
354.58183	10.12998	3.97022
354.5958	10.33866	4.27077
354.47279	10.5917	4.6335
354.45209	10.82236	4.94618
354.33914	11.18555	5.38672
354.31655	11.55002	5.7484
354.33346	11.91567	6.08134
354.28327	12.22916	6.44226
354.18452	12.54712	6.78751
354.05388	12.85072	7.09242
353.92309	13.13447	7.35025
353.75666	13.37486	7.57658
353.77762	13.57843	7.65894
353.76583	13.86472	7.76605
353.78645	14.06321	7.81045
353.81656	14.20784	7.80612
353.83705	14.25396	7.76303
353.84967	14.18187	7.6737
353.87502	14.09744	7.53336
353.96456	13.98005	7.31707
354.09563	13.89648	7.04317
354.25733	13.80641	6.7068
354.5477	13.72109	6.3296
354.7694	13.56533	5.97448
355.03934	13.34901	5.6009
355.35697	13.05947	5.21024
355.70742	12.70346	4.81785
356.06444	12.31378	4.43464
356.41078	11.94815	4.04414
356.70094	11.63581	3.68398
356.98359	11.37933	3.33146
357.23034	11.1207	2.97512
357.48996	10.98839	2.69051
357.79914	10.74427	2.39044
358.17122	10.60657	2.19303
358.5694	10.36525	1.95099
358.95657	10.25057	1.79548
359.29534	10.13379	1.67285
359.54384	10.03654	1.5643
359.78215	9.95901	1.47306
359.9754	9.83831	1.3865
0.17726	9.66238	1.33194
0.47306	9.41643	1.26634
0.83057	9.29805	1.25205
1.18462	9.14224	1.22406
1.47361	9.0041	1.17709
1.7238	8.81121	1.12955
1.9659	8.53685	1.0403
2.19032	8.39854	0.99211
2.43227	8.24461	0.91929
2.69953	8.09709	0.81411
2.94152	7.9993	0.75672
3.15848	7.9305	0.74912
3.33487	7.73232	0.69927
3.46379	7.59983	0.66377
3.55571	7.5038	0.62551
3.61114	7.42834	0.55985
3.70143	7.38886	0.48996
3.80567	7.37936	0.41677
3.9267	7.36907	0.33841
4.04995	7.28292	0.25811
4.1908	7.23467	0.16903
4.33361	7.19284	0.06579
4.44438	7.25922	359.98473
4.50682	7.35124	359.89546
4.53215	7.44402	359.80447
4.50631	7.4995	359.74293
4.44732	7.55984	359.70329
4.3003	7.60453	359.67699
4.05546	7.71556	359.68179
3.71864	7.8714	359.71613
3.31753	8.04235	359.78417
2.86841	8.2051	359.88276
2.40707	8.33656	0.02687
2.00731	8.44451	0.21049
1.64152	8.54887	0.43436
1.23156	8.73576	0.68553
0.8284	8.97796	0.94742
0.36399	9.2701	1.25018
359.89639	9.4544	1.49228
359.42823	9.70316	1.76054
358.98436	9.86232	1.98479
358.56658	9.94104	2.13834
358.19998	10.09554	2.32123
357.77727	10.15456	2.3969
357.34785	10.26231	2.46977
356.92763	10.33053	2.50393
356.57117	10.36688	2.48125
356.27604	10.41793	2.46436
356.05944	10.31967	2.35575
355.85879	10.20718	2.26402
355.70929	10.09346	2.14582
355.56814	10.05397	2.05269
355.43638	10.0425	1.92848
355.38996	10.01226	1.78495
355.42455	10.08977	1.67901
355.4758	9.95959	1.53454
355.55033	9.90057	1.45923
355.5685	9.74935	1.34264
355.6073	9.70439	1.24603
355.67036	9.82511	1.17692
355.71784	9.95773	1.09859
355.76852	10.03725	0.99339
355.84053	10.14428	0.94807
355.92138	10.23763	0.92517
355.99359	10.34978	0.95567
356.08451	10.53998	1.01931
356.21117	10.65595	1.04271
356.35676	10.8172	1.09943
356.4911	10.96973	1.1606
356.61153	11.14363	1.23451
356.7197	11.30818	1.32192
356.85333	11.48111	1.41427
356.99607	11.73399	1.54781
357.1626	11.87142	1.62434
357.36159	12.08071	1.75643
357.55196	12.14716	1.81894
357.73559	12.31101	1.91502
357.93352	12.39833	1.94546
358.1463	12.49994	1.94545
358.38275	12.58297	1.92479
358.6045	12.61514	1.85697
358.80325	12.668	1.83472
358.98371	12.70275	1.81861
359.13252	12.63567	1.72943
359.29251	12.60444	1.65609
359.47139	12.67092	1.60403
359.64395	12.6072	1.49514
359.80654	12.57026	1.40191
359.9427	12.49003	1.33348
0.05912	12.48424	1.29608
0.15352	12.37119	1.22009
0.25991	12.38623	1.17028
0.4286	12.43068	1.1187
0.54761	12.46083	1.05979
0.69703	12.48354	0.98786
0.8298	12.4654	0.9083
0.98333	12.44999	0.80392
1.1428	12.39982	0.69905
1.30469	12.42752	0.61106
1.47484	12.34815	0.49096
1.63446	12.2408	0.38141
1.73693	12.11789	0.29317
1.74984	11.94179	0.21449
1.82941	11.81329	0.13934
1.84435	11.726	0.10561
1.86452	11.72763	0.10983
1.87838	11.65953	0.06436
1.87178	11.66508	0.03142
1.8661	11.667	0.00267
1.83413	11.7433	0.02641
1.78286	11.73955	359.98541
1.74297	11.8501	0.01458
1.71941	11.87124	359.99257
1.70065	12.02477	0.0258
1.67927	12.05371	0.0117
1.68097	12.21087	0.04816
1.71751	12.28752	0.0666
1.7745	12.39538	0.08301
1.82995	12.44026	0.08701
1.89812	12.51588	0.13123
1.96641	12.60379	0.15878
2.0476	12.72711	0.20071
2.1182	12.77289	0.20877
2.19129	12.84143	0.2114
2.24708	12.84744	0.18221
2.30019	12.92871	0.20881
2.34743	12.97416	0.19257
2.38788	13.02638	0.17045
2.38958	13.08206	0.16073
2.42186	13.14233	0.14226
2.4573	13.19159	0.1366
2.41771	13.21247	0.13814
2.51828	13.308	0.05942
2.58078	13.38561	0.01711
2.65607	13.40712	359.9572
2.73083	13.5034	359.96618
2.80083	13.48651	359.9317
2.77418	13.42967	359.91759
2.82098	13.38839	359.86536
2.7295	13.35148	359.88443
2.68357	13.30393	359.8915
2.56705	13.23181	359.99606
2.50801	13.05907	0.06693
2.31862	12.82197	0.25354
2.18207	12.56697	0.39788
1.95814	12.34692	0.62366
1.7247	12.2152	0.88052
1.4873	12.1169	1.17023
1.25378	12.02964	1.48656
1.04833	11.88846	1.80472
0.85783	11.68302	2.11901
0.69726	11.47515	2.42236
0.53522	11.30479	2.72224
0.4289	11.18158	2.9997
0.31512	11.11985	3.23597
0.21261	11.11607	3.44988
0.07467	11.12006	3.59913
359.92542	11.09022	3.723
359.77	11.03134	3.80825
359.68479	10.97963	3.84417
359.6844	10.97499	3.8374
359.68864	10.99129	3.80815
359.67692	11.04385	3.74508
359.66613	11.10739	3.66832
359.57195	11.13732	3.60796
359.49137	11.16905	3.53522
359.43261	11.16377	3.46955
359.38457	11.13661	3.41274
359.38612	11.12346	3.28872
359.26467	11.07755	3.18194
359.12401	11.03111	3.04978
358.99715	11.01702	2.89023
358.84431	11.01176	2.73977
358.74152	11.04388	2.58744
358.60984	11.01221	2.45936
358.52222	10.94711	2.34182
358.42973	10.81612	2.21865
358.3433	10.70329	2.09118
358.291	10.65884	1.95054
358.30606	10.70566	1.83336
358.38968	10.79626	1.70712
358.64718	10.83591	1.51711
358.81923	10.89188	1.42244
359.06907	10.87478	1.27695
359.20311	10.88735	1.20257
359.39368	10.99281	1.10832
359.55355	11.12623	1.01604
359.72207	11.27984	0.94264
359.92012	11.34488	0.81743
0.02983	11.3763	0.75246
0.08269	11.46819	0.73124
0.08093	11.55361	0.72433
0.09147	11.61346	0.67743
359.99504	11.67075	0.65172
359.90855	11.64098	0.6287
359.82714	11.6097	0.5958
359.79386	11.62466	0.60233
359.78727	11.55631	0.57307
359.78312	11.55612	0.56588
359.73696	11.5414	0.58084
359.62731	11.36595	0.56425
359.49211	11.26373	0.58626
359.4588	11.06888	0.49789
359.32736	10.98957	0.4858
359.30957	10.8692	0.40228
359.25723	10.79632	0.31109
359.21005	10.71536	0.19827
359.09682	10.63994	0.09819
359.01537	10.44747	359.94425
358.93864	10.32337	359.78024
358.88249	10.22459	359.61366
358.86672	10.26153	359.46318
358.8491	10.23028	359.29139
358.83913	10.17604	359.11918
358.83009	10.08539	358.94851
358.78536	9.90529	358.78334
358.84872	9.87643	358.6396
358.92413	9.83656	358.49891
358.99332	9.81308	358.38467
359.01229	9.77398	358.30065
358.96163	9.75095	358.23395
358.87063	9.67521	358.16988
358.78824	9.71677	358.11979
358.71902	9.62573	358.06334
358.75512	9.63674	358.0012
358.81528	9.70991	357.96535
358.87803	9.77914	357.93431
358.98946	9.83608	357.88219
359.04578	9.90644	357.86195
359.11035	9.98619	357.84754
359.20504	10.03462	357.83288
359.31719	10.06886	357.79667
359.45075	10.15153	357.75918
359.5762	10.19046	357.6969
359.68599	10.20671	357.62659
359.76566	10.24291	357.54999
359.81844	10.28878	357.46907
359.88019	10.33224	357.39396
359.94283	10.41787	357.30056
359.92433	10.45018	357.26365
0.02258	10.46512	357.1297
0.00152	10.52242	357.08058
0.00957	10.58972	357.01672
359.98105	10.62783	356.97303
359.95054	10.72196	356.93364
359.90229	10.82179	356.91222
359.83897	10.92013	356.89597
359.74933	10.99936	356.89846
359.65593	11.06312	356.89896
359.60586	11.11383	356.88757
359.49677	11.13534	356.91352
359.44091	11.26628	356.95599
359.39557	11.31003	356.96302
359.33268	11.43193	357.00887
359.26638	11.50029	357.04765
359.24136	11.55711	357.10066
359.23038	11.61156	357.16533
359.24385	11.61126	357.22589
359.26828	11.70296	357.33102
359.29046	11.7234	357.43067
359.30197	11.74984	357.55181
359.32294	11.78612	357.66764
359.34963	11.83157	357.79019
359.40185	11.87302	357.90538
359.45545	11.90261	358.00461
359.49618	11.87337	358.08034
359.5412	11.88476	358.14536
359.54035	11.94897	358.22158
359.5717	11.99347	358.24851
359.64022	12.04758	358.26543
359.73881	12.09463	358.23145
359.86925	12.10531	358.19264
0.0057	12.03327	358.10897
0.13034	12.0674	358.01928
0.2803	12.02723	357.8612
0.40652	12.06243	357.68052
0.54909	12.15203	357.50368
0.6772	12.19145	357.30266
0.82572	12.20454	357.108
0.94405	12.1481	356.93309
0.99938	12.06412	356.7683
1.02328	11.98333	356.62231
0.99884	11.88902	356.4999
0.88648	11.79857	356.4414
0.70927	11.65548	356.43785
0.58553	11.57843	356.45463
0.46923	11.43954	356.49974
0.35822	11.22325	356.54546
0.17089	11.12531	356.68617
0.03524	10.93084	356.79121
359.88373	10.82637	356.95093
359.72065	10.7302	357.09495
359.58344	10.63553	357.20274
359.44138	10.62286	357.3365
359.3436	10.65462	357.44289
359.22284	10.64797	357.51515
359.11065	10.60884	357.56087
359.07317	10.61365	357.56733
359.05274	10.60219	357.54682
359.01189	10.60474	357.51836
358.9372	10.49008	357.44733
358.88538	10.37306	357.38552
358.85879	10.28714	357.35158
358.89172	10.11783	357.26996
358.96135	10.00198	357.1898
359.0341	9.90352	357.13023
359.08869	9.81998	357.09377
359.16661	9.7097	357.0563
359.21408	9.58789	357.04103
359.32251	9.4776	357.00887
359.44038	9.34174	356.94704
359.58591	9.29504	356.90265
359.70945	9.24219	356.86815
359.81491	9.24161	356.84441
359.90102	9.13753	356.82538
359.99305	9.0565	356.84498
0.06626	9.03358	356.88608
0.1394	9.00595	356.94165
0.21761	9.04003	357.00476
0.28842	9.02613	357.07959
0.26748	8.92728	357.1713
0.31093	8.86046	357.23482
0.28726	8.84428	357.3462
0.25457	8.76615	357.44815
0.20833	8.73326	357.57697
0.16184	8.70434	357.71829
0.11306	8.6777	357.86758
0.06461	8.53731	357.99238
0.01869	8.43132	358.11602
359.98399	8.37453	358.24888
359.97807	8.33107	358.36854
359.97595	8.32091	358.50342
359.95135	8.18424	358.60187
359.93347	8.11674	358.72913
359.94283	7.9894	358.83788
359.95784	7.89733	358.94088
359.9825	7.84253	359.04613
0.03977	7.83809	359.18487
0.08166	7.80185	359.27555
0.12273	7.68974	359.35434
0.1177	7.67902	359.45299
0.14146	7.66789	359.541
0.14435	7.66142	359.61179
0.17868	7.66438	359.692
0.1935	7.64304	359.772
0.25623	7.60353	359.83352
0.30039	7.56458	359.92652
0.31562	7.5626	0.02341
0.38109	7.49245	0.08418
0.43735	7.53234	0.17191
0.5269	7.51075	0.2257
0.55681	7.47298	0.2783
0.6007	7.48603	0.3374
0.68775	7.41387	0.33292
0.72364	7.33973	0.3717
0.7766	7.28578	0.3898
0.82334	7.21112	0.39522
0.85064	7.17128	0.41338
0.84433	7.11929	0.41478
0.82781	7.07532	0.41291
0.82232	7.04145	0.39142
0.83975	7.0464	0.37121
0.82407	7.00818	0.35741
0.82182	6.99322	0.33945
0.81416	7.03913	0.3195
0.79349	6.98705	0.29345
0.76253	6.99237	0.29298
0.74258	6.99323	0.28208
0.73017	7.00826	0.27772
0.66169	6.97465	0.28483
0.5821	6.9664	0.2912
0.46905	7.00547	0.32095
0.34061	7.0156	0.35057
0.23468	7.03445	0.36442
0.15998	7.08686	0.40039
0.05916	7.11163	0.44903
0.01986	7.1775	0.47035
359.94707	7.2498	0.52227
359.90374	7.31882	0.56834
359.87394	7.39877	0.62467
359.87189	7.48785	0.68313
359.94067	7.62807	0.74736
359.9878	7.66101	0.79076
0.0455	7.71366	0.84339
0.09751	7.7594	0.89291
0.17101	7.80307	0.9217
0.28322	7.84873	0.9521
0.3371	7.85777	0.96546
0.41644	7.8696	0.96709
0.50011	7.85209	0.97356
0.58985	7.84305	0.96926
0.6968	7.82974	0.98151
0.77834	7.80964	1.00249
0.90475	7.76564	1.05042
1.02729	7.68685	1.13125
1.15924	7.62187	1.2036
1.29707	7.5701	1.2774
1.41857	7.51111	1.36732
1.52615	7.50734	1.477
1.62583	7.51841	1.60459
1.71858	7.50561	1.74541
1.88056	7.47242	1.87255
1.9249	7.44868	2.0486
2.02754	7.46066	2.21508
2.0892	7.42246	2.38022
2.11587	7.44667	2.53157
2.16134	7.5108	2.68435
2.17749	7.54391	2.84495
2.18786	7.56097	2.99224
2.21242	7.60012	3.1587
2.21446	7.62399	3.31993
2.25361	7.65846	3.48929
2.28519	7.70541	3.6555
2.32827	7.77221	3.81738
2.37732	7.82054	3.99617
2.45245	7.85862	4.17799
2.50015	7.88771	4.3672
2.59169	7.94257	4.56961
2.6438	7.95854	4.77855
2.72404	7.98305	4.98762
2.79895	8.00277	5.18826
2.8712	8.01273	5.40647
2.90393	8.03831	5.62918
2.9678	8.09393	5.84
2.99634	8.14596	6.05999
3.04364	8.20266	6.27776
3.09959	8.23472	6.51313
3.1651	8.2562	6.73021
3.21686	8.22977	6.98104
3.23949	8.23042	7.22489
3.22266	8.21295	7.4924
3.19692	8.23277	7.76745
3.17343	8.26568	8.05287
3.20657	8.27819	8.32698
3.21856	8.27783	8.62049
3.24576	8.27028	8.9131
3.2749	8.25398	9.18151
3.29949	8.25488	9.4642
3.28108	8.23966	9.73113
3.27892	8.22792	10.01191
3.2592	8.1811	10.28598
3.29899	8.09181	10.54025
3.20869	7.96946	10.85073
3.15144	7.85604	11.13182
3.07345	7.76144	11.40685
2.99538	7.70302	11.64972
2.97399	7.6511	11.86211
2.90379	7.60018	12.0775
2.78368	7.52453	12.32381
2.72461	7.46739	12.53451
2.65343	7.40966	12.75772
2.56415	7.37461	12.99086
2.50466	7.34768	13.21906
2.43873	7.31889	13.46185
2.42042	7.27212	13.69407
2.38116	7.20454	13.94565
2.32717	7.15806	14.20191
2.2459	7.12887	14.46947
2.14495	7.11848	14.74837
2.04041	7.09479	15.04518
1.9411	7.06515	15.3455
1.84111	7.03189	15.63537
1.75018	6.99377	15.93681
1.61339	6.96889	16.23366
1.51618	6.98127	16.51716
1.42552	7.01446	16.79215
1.3498	7.04225	17.06721
1.3142	7.06758	17.34112
1.27845	7.10289	17.62735
1.24974	7.1461	17.90422
1.21736	7.19929	18.18255
1.18412	7.28147	18.47441
1.17531	7.37515	18.75178
1.17378	7.45131	19.02633
1.1997	7.5446	19.3086
1.19794	7.60751	19.60063
1.15715	7.67518	19.90249
1.07487	7.75909	20.20961
0.91994	7.82745	20.56298
0.78205	7.89773	20.88199
0.67865	7.97357	21.18487
0.58041	8.03672	21.49038
0.49924	8.11023	21.80528
0.42881	8.20036	22.11951
0.38189	8.31565	22.45242
0.28742	8.43539	22.79888
